appr_statusid,assignedtime,categoryid,close_comments,closeaccepted,closurecodeid,editing_status,closurecomments,editorid,hasattachment,haslinkedrequest,impactdetails,impactid,isfcr,isescalated,is_fr_overdue,isoverdue,isread,itemid,last_tech_update,levelid,linkcomments,linkedworkorderid,notificationstatus,ownerid,priorityid,reopened,req_chat_type,reqapproval,requesttypeid,shownotestotech,statusid,subcategoryid,unrepliedcount,urgencyid,workorderid
,1525773167519,901,,NO,,0,,,0,0,,,0,0,0,0,1,,1525773167519,,,,,4804,3,0,0,0,,0,3,,,,4352
,1525773187020,10,,NO,,0,,,0,0,,,0,0,0,0,1,,1525773187020,,,,TECH_REPLY,4804,4,0,0,0,,0,3,3906,,,4326
,1525779099407,4501,,NO,,0,,,0,0,,,0,0,0,0,1,,1525779099407,,,,,14108,4,0,0,0,,0,3,,,,4269
,1525786849949,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1525786849949,,,,,13805,3,0,0,0,,0,3,,,,4364
,1525852103476,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1525852103492,,,,,6609,3,0,0,0,,0,3,,,,4366
,1525856675860,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1525856675876,,,,,9003,4,0,0,0,,0,3,1501,,,4367
,1525856768925,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1525856768925,,,,,15301,3,0,0,0,,0,3,,,,4365
,1525858385311,901,,NO,,0,,,0,0,,,0,0,0,0,1,,1525858385311,,,,,4804,4,0,0,0,,0,3,3903,,,4369
,1525858861182,3903,,NO,,0,,,1,0,,,0,0,0,0,1,,1569850927256,,,,REQ_REPLY,16503,,0,0,0,,0,3,2701,1,,4356
,1525863035868,11,,NO,,0,,,0,0,,,0,0,0,0,1,,1525863036056,,,,,13805,3,0,0,0,,0,3,902,,,4368
,1525866602883,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1525866602883,,,,,9003,4,0,0,0,,0,3,3001,,,4370
,1525868056873,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1525868056873,,,,,4804,3,0,0,0,,0,3,3301,,,4371
,1525937013073,901,,NO,,0,,,0,0,,,0,0,0,0,1,,1525937013089,,,,,13805,3,0,0,0,,0,3,,,,4372
,1525938268185,4,,NO,,0,,,0,0,,,0,0,0,0,1,,1525938268185,,,,,4804,4,0,0,0,,0,3,,,,4375
,1525940203687,11,,NO,,0,,,0,0,,,0,0,0,0,1,,1525940203703,,,,,4804,4,0,0,0,,0,3,301,,,4376
,1525941177728,901,,NO,,0,,,0,0,,,0,0,0,0,1,,1525941177728,,,,,4804,3,0,0,0,,0,3,3902,,,4377
,1525944099085,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1525944099085,,,,,15604,3,0,0,0,,0,3,1501,,,4224
,1525944787493,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1525944787493,,,,REQ_REPLY,11401,3,0,0,0,,0,3,,1,,3385
,1525947585506,1201,,NO,,0,,,0,0,,,0,0,0,0,1,,1525947585521,,,,,13805,3,0,0,0,,0,3,,,,4358
,1525963159044,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1525963159060,,,,,13801,4,0,0,0,,0,3,1501,,,4302
,1525963475068,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1525963475084,,,,,13801,4,0,0,0,,0,3,1503,,,4381
,1525963642525,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1525963642525,,,,,13801,4,0,0,0,,0,3,1501,,,4382
,1525964543033,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1525964543033,,,,,13801,4,0,0,0,,0,3,1501,,,4384
,1526020759478,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1526020759494,,,,,4804,4,0,0,0,,0,3,3303,,,4386
,1526020849652,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1526020849652,,,,,4804,4,0,0,0,,0,3,3303,,,4388
,1526023593754,1201,,NO,,0,,,0,0,,,0,0,0,0,1,,1526023593769,,,,,13805,3,0,0,0,,0,3,,,,4197
,1526027528215,1201,,NO,,0,,,0,0,,,0,0,0,0,1,,1526027528215,,,,,4804,3,0,0,0,,0,3,3602,,,4390
,1526031560850,2404,,NO,,0,,,0,0,,,0,0,0,0,1,,1526031560850,,,,,6609,3,0,0,0,,0,3,,,,4307
,1526037848824,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1546942121424,,,,,4804,3,0,0,0,,0,3,1503,,,4029
,1526038078768,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1526038078784,,,,,13801,4,0,0,0,,0,3,1501,,,4393
,1526039461351,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1526039461351,,,,,13805,3,0,0,0,,0,3,,,,4389
,1526146775926,10,,NO,,0,,,0,0,,,0,0,0,0,1,,1526146775926,,,,,4804,3,0,0,0,,0,3,,,,4360
,1526282330380,2702,,NO,,0,,,0,0,,,0,0,0,0,0,,1526282330395,,,,,15604,4,0,0,0,,0,3,1503,,,4296
,1526282476774,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1526282476774,,,,,15604,3,0,0,0,,0,3,1501,,,4036
,1526282502008,2702,,NO,,0,,,0,0,,,0,0,0,0,0,,1526282502008,,,,,15604,3,0,0,0,,0,3,1501,,,4030
,1526286914655,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1526286914655,,,,,15301,4,0,0,0,,0,3,,,,4399
,1526462423407,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1526462423422,,,,TECH_REPLY,6609,3,0,0,0,,1,3,,,,4394
,1526463608875,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1526463608891,,,,,13805,4,0,0,0,,0,3,3301,,,4403
,1526469879772,4,,NO,,0,,,0,0,,,0,0,0,0,1,,1526469879788,,,,,13805,3,0,0,0,,0,3,,,,4402
,1526477585430,11,,NO,,0,,,0,0,,,0,0,0,0,1,,1526477585446,,,,,13805,3,0,0,0,,0,3,301,,,4298
,1526486394518,2406,,NO,,0,,,0,0,,,0,0,0,0,0,,1526486394533,,,,,4804,3,0,0,0,,0,3,,,,4379
,1526543292734,3,,NO,,0,,,1,0,,,0,0,0,0,1,,1526543292750,,,,,13805,4,0,0,0,,0,3,,,,4406
,1526543386409,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1526543386409,,,,,13805,4,0,0,0,,0,3,,,,4407
,1526544976012,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1526544976059,,,,,13805,3,0,0,0,,0,3,3302,,,4408
,1526547201679,10,,NO,,0,,,0,0,,,0,0,0,0,1,,1526547201679,,,,TECH_REPLY,6609,3,0,0,0,,0,3,3906,,,4396
,1526552701711,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1526552701711,,,,,15604,3,0,0,0,,0,3,,,,4412
,1526555115243,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1526555115243,,,,,6609,3,0,0,0,,0,3,,,,4410
,1526565499354,901,,NO,,0,,,0,0,,,0,0,0,0,1,,1526565499354,,,,TECH_REPLY,6609,3,0,0,0,,0,3,3903,,,4411
,1526569827760,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1526569827760,,,,,14102,4,0,0,0,,0,3,,,,4414
,1526583728345,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1526583728360,,,,,11401,3,0,0,0,,0,3,,,,4404
,1526632323748,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1526632323748,,,,,13801,3,0,0,0,,0,3,1501,,,4418
,1526632520456,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1526632520471,,,,,13801,3,0,0,0,,0,3,3001,,,4419
,1526632624036,1501,,NO,,0,,,1,0,,,0,0,0,0,1,,1526632624036,,,,,15301,3,0,0,0,,0,3,,,,4415
,1526633044438,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1526633044438,,,,,13801,3,0,0,0,,0,3,1501,,,4420
,1526633157675,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1526633157675,,,,,4804,3,0,0,0,,0,3,1501,,,4417
,1526633174082,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1526633174082,,,,,13801,3,0,0,0,,0,3,1501,,,4421
,1526633447276,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1526633447276,,,,,13801,4,0,0,0,,0,3,1501,,,4422
,1526643785407,1501,,NO,,0,,,1,0,,,0,0,0,0,1,,1526643785422,,,,,15301,3,0,0,0,,0,3,,,,4416
,1526887527022,901,,NO,,0,,,0,0,,,0,0,0,0,1,,1526887527022,,,,,13805,3,0,0,0,,0,3,,,,4423
,1526899252877,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1526899252877,,,,,4804,3,0,0,0,,0,3,1501,,,4424
,1526899594480,2702,,NO,,0,,,1,0,,,0,0,0,0,1,,1526899594480,,,,,4804,3,0,0,0,,0,3,1501,,,4430
,1526982868632,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1526982868647,,,,,11102,4,0,0,0,,0,3,3303,,,4433
,1526991730876,2403,,NO,,0,,,1,0,,,0,0,0,0,1,,1526991730876,,,,,15301,4,0,0,0,,0,3,,,,4438
,1526992975283,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1526992975455,,,,,4804,3,0,0,0,,0,3,1501,,,4429
,1527001925730,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1527001925746,,,,,13805,3,0,0,0,,0,3,,,,4435
,1527058994848,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1527058994973,,,,,11102,3,0,0,0,,0,3,,,,4437
,1527075860390,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1527075860406,,,,,4804,3,0,0,0,,0,3,1501,,,4440
,1527075931877,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1527075932080,,,,,13805,3,0,0,0,,0,3,,,,4449
,1527085181756,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1527085181772,,,,,11102,4,0,0,0,,0,3,,,,4439
,1527092805516,3903,,NO,,0,,,1,0,,,0,1,0,1,1,,1569918128624,,,,TECH_REPLY,16503,,0,0,0,,0,3,2701,,,4400
,1527143175857,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1527143175982,,,,,11102,3,0,0,0,,0,3,,,,4453
,1527145338663,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1527145338679,,,,,11102,4,0,0,0,,0,3,,,,4452
,1527148370866,10,,NO,,0,,,0,0,,,0,0,0,0,1,,1527148370882,,,,,13805,3,0,0,0,,0,3,19,,,4427
,1527148613669,2701,,NO,,0,,,0,0,,,0,0,0,0,1,,1527148613982,,,,,6609,3,0,0,0,,0,3,,,,4431
,1527149815700,901,,NO,,0,,,0,0,,,0,0,0,0,1,,1527149815731,,,,,13805,3,0,0,0,,0,3,,,,4457
,1527151524119,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1527151524119,,,,,11102,3,0,0,0,,0,3,,,,4448
,1527152207215,4801,,NO,,0,,,0,0,,,0,0,0,0,1,,1527152207230,,,,,13805,3,0,0,0,,0,3,,,,4441
,1527155833731,1201,,NO,,0,,,0,0,,,0,0,0,0,1,,1527155833746,,,,,13805,3,0,0,0,,0,3,,,,4456
,1527163545411,5401,,NO,,0,,,0,0,,,0,0,0,0,1,,1527163545427,,,,,6609,3,0,0,0,,0,3,,,,4455
,1527165010840,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1527165010856,,,,,13805,3,0,0,0,,0,3,3301,,,4428
,1527236718364,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1527236718396,,,,,4804,3,0,0,0,,0,3,1501,,,4450
,1527238019695,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1527238019695,,,,,13801,3,0,0,0,,0,3,1501,,,4462
,1527238393095,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1527238393111,,,,,11102,4,0,0,0,,0,3,,,,4461
,1527238819059,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1527238819059,,,,,13801,3,0,0,0,,0,3,1501,,,4463
,1527245754723,2403,,NO,,0,,,1,0,,,0,0,0,0,1,,1527245754723,,,,,15301,4,0,0,0,,0,3,,,,4460
,1527496364366,1501,,NO,,0,,,0,0,,,0,0,0,0,1,,1527496364444,,,,,15301,3,0,0,0,,0,3,,,,4465
,1527509742931,10,,NO,,0,,,0,0,,,0,0,0,0,1,,1527509742931,,,,,13805,3,0,0,0,,0,3,16,,,4425
,1527510010281,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1527510010296,,,,,11102,4,0,0,0,,0,3,,,,4464
,1527510240740,11,,NO,,0,,,0,0,,,0,0,0,0,1,,1527510240756,,,,,13805,3,0,0,0,,0,3,301,,,4466
,1527511613713,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1527511613713,,,,,13805,3,0,0,0,,0,3,,,,4472
,1527578867611,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1527578867611,,,,,4804,3,0,0,0,,0,3,,,,4346
,1527582653303,11,,NO,,0,,,0,0,,,0,0,0,0,1,,1527582653318,,,,,13805,4,0,0,0,,0,3,,,,4458
,1527588190656,10,,NO,,0,,,0,0,,,0,0,0,0,1,,1527588190672,,,,,11401,4,0,0,0,,0,3,,,,4151
,1527588331300,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1527588331300,,,,,6609,3,0,0,0,,0,3,,,,4310
,1527590905257,901,,NO,,0,,,0,0,,,0,0,0,0,1,,1527590905257,,,,,13805,3,0,0,0,,0,3,3902,,,4473
,1527591033338,11,,NO,,0,,,0,0,,,0,0,0,0,1,,1527591033338,,,,,13805,3,0,0,0,,0,3,,,,4471
,1527592382061,3,,NO,,0,,,0,0,,,0,0,0,0,1,,1527592382077,,,,,13805,4,0,0,0,,0,3,,,,4474
,1527595013973,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1527595013988,,,,,13805,3,0,0,0,,0,3,3301,,,4478
,1527596461667,4501,,NO,,0,,,0,0,,,0,0,0,0,1,,1527596461667,,,,,15301,2,0,0,0,,0,3,,,,4470
,1527596478557,2403,,NO,,0,,,0,0,,,0,0,0,0,0,,1527596478557,,,,,14108,3,0,0,0,,0,3,,,,4469
,1527596495136,2403,,NO,,0,,,0,0,,,0,0,0,0,0,,1527596495136,,,,,14108,4,0,0,0,,0,3,,,,4468
,1527599368897,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1527599368897,,,,,13805,3,0,0,0,,0,3,,,,4479
,1527605670795,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1527605670936,,,,,4804,3,0,0,0,,0,3,1501,,,4475
,1527663915829,10,,NO,,0,,,0,0,,,0,0,0,0,1,,1527663915860,,,,,13805,4,0,0,0,,0,3,,,,4482
,1527665212582,901,,NO,,0,,,0,0,,,0,0,0,0,1,,1527665212707,,,,,13805,3,0,0,0,,0,3,3902,,,4477
,1527673637908,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1527673637908,,,,,11102,4,0,0,0,,0,3,,,,4443
,1527674079279,1201,,NO,,0,,,0,0,,,0,0,0,0,1,,1527674079279,,,,,13805,4,0,0,0,,0,3,3905,,,4401
,1527674112264,11,,NO,,0,,,0,0,,,0,0,0,0,1,,1527674112264,,,,,13805,3,0,0,0,,1,3,301,,,4392
,1527674139265,5402,,NO,,0,,,0,0,,,0,0,0,0,1,,1527674139265,,,,,13805,4,0,0,0,,0,3,4201,,,4391
,1527674208986,1201,,NO,,0,,,0,0,,,0,0,0,0,1,,1527674208986,,,,,13805,3,0,0,0,,0,3,3602,,,4345
,1527674260674,901,,NO,,0,,,0,0,,,0,0,0,0,1,,1527674260674,,,,,11102,4,0,0,0,,0,3,3903,,,4444
,1527675029632,5402,,NO,,0,,,0,0,,,0,0,0,0,1,,1527675029632,,,,,11102,4,0,0,0,,0,3,4202,,,4436
,1527678994484,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1527678994484,,,,,6609,3,0,0,0,,0,3,,,,4409
,1527753185860,10,,NO,,0,,,0,0,,,0,0,0,0,1,,1527753185891,,,,,13805,3,0,0,0,,0,3,,,,4486
,1527756052402,901,,NO,,0,,,0,0,,,0,0,0,0,1,,1527756052402,,,,,4804,4,0,0,0,,0,3,3902,,,4487
,1527760198181,4801,,NO,,0,,,0,0,,,0,0,0,0,1,,1527760198197,,,,,13805,3,0,0,0,,0,3,,,,4481
,1527769748006,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1527769748022,,,,,13805,3,0,0,0,,0,3,,,,4490
,1527769875353,1501,,NO,,0,,,0,0,,,0,0,1,0,1,,1527769875571,,,,,13805,3,0,0,0,,0,3,,,,4483
,1527770040795,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1527770040795,,,,,15604,3,0,0,0,,0,3,1503,,,4489
,1527772319260,901,,NO,,0,,,0,0,,,0,0,0,0,1,,1527772319276,,,,,13805,3,1,0,0,,0,3,3903,,,4447
,1527775249898,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1527775249913,,,,,13805,3,0,0,0,,0,3,,,,4485
,1527837471340,1201,,NO,,0,,,0,0,,,0,0,0,0,1,,1527837471356,,,,,13805,3,0,0,0,,0,3,,,,4484
,1527841264829,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1527841264829,,,,,13801,3,0,0,0,,0,3,3310,,,4349
,1527841608713,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1527841608713,,,,,13801,4,0,0,0,,0,3,1501,,,4383
,1527843943601,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1527843943601,,,,,13801,4,0,0,0,,0,3,1501,,,4494
,1528094587245,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1528094587261,,,,,9003,2,0,0,0,,0,3,3310,,,4363
,1528103089654,2,,NO,,0,,,0,0,,,0,0,0,0,0,,1528103089685,,,,,6609,4,0,0,0,,0,3,,,,4497
,1528104029459,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1528104029459,,,,,16501,4,0,0,0,,0,3,,,,4476
,1528109001797,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1528109001797,,,,,6609,3,0,0,0,,0,3,4501,,,4491
,1528117035912,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1528117035928,,,,,13805,3,0,0,0,,0,3,,,,4499
,1528126721490,3,,NO,,0,,,0,0,,,0,0,0,0,1,,1528126721521,,,,,4804,4,0,0,0,,0,3,5,,,4502
,1528192646377,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1528192646377,,,,,4804,4,0,0,0,,0,3,3301,,,4507
,1528194026803,4,,NO,,0,,,0,0,,,0,0,0,0,1,,1528194026803,,,,,4804,4,0,0,0,,0,3,,,,4504
,1528194664538,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1528194664554,,,,,4804,3,0,0,0,,0,3,3301,,,4508
,1528200962998,3,,NO,,0,,,0,0,,,0,0,0,0,1,,1528200963014,,,,,4804,4,0,0,0,,0,3,8,,,4503
,1528208996533,901,,NO,,0,,,0,0,,,0,0,0,0,1,,1528208996533,,,,,4804,4,0,0,0,,1,3,3902,,,4505
,1528211579620,11,,NO,,0,,,0,0,,,0,0,0,0,1,,1528211579635,,,,,13805,3,0,0,0,,0,3,,,,4506
,1528218741961,2406,,NO,,0,,,1,0,,,0,0,0,0,1,,1528218741961,,,,,6609,3,0,0,0,,0,3,,,,3965
,1528274582952,2,,NO,,0,,,0,0,,,0,0,0,0,1,,1528274582952,,,,,4804,3,0,0,0,,0,3,3303,,,4510
,1528279480816,901,,NO,,0,,,0,0,,,0,0,0,0,1,,1528279480816,,,,,4804,4,0,0,0,,0,3,,,,4496
,1528286450714,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1528286450949,,,,,13805,3,0,0,0,,0,3,,,,4515
,1528368833867,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1528368833867,,,,,4804,4,0,0,0,,0,3,,,,4520
,1528368901104,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1528368901119,,,,,4804,4,0,0,0,,0,3,,,,4516
,1528371764303,11,,NO,,0,,,0,0,,,0,0,0,0,1,,1528371764303,,,,,13805,3,0,0,0,,0,3,,,,4357
,1528373889619,2404,,NO,,0,,,0,0,,,0,0,0,0,1,,1528373889635,,,,,6609,3,0,0,0,,0,3,,,,4130
,1528374203325,10,,NO,,0,,,0,0,,,0,0,0,0,0,,1528374203341,,,,,15604,4,0,0,0,,0,3,,,,4295
,1528374911289,3,,NO,,0,,,0,0,,,0,0,0,0,1,,1528374911304,,,,,13805,3,0,0,0,,0,3,,,,4517
,1528375074297,901,,NO,,0,,,0,0,,,0,0,0,0,1,,1528375074312,,,,,13805,3,0,0,0,,0,3,3902,,,4518
,1528375774139,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1528375774139,,,,,13805,3,0,0,0,,0,3,,,,4525
,1528410617872,2404,,NO,,0,,,0,0,,,0,0,0,0,1,,1528410617981,,,,,11401,3,0,0,0,,0,3,,,,4509
,1528441701828,10,,NO,,0,,,1,0,,,0,0,0,0,1,,1528441701828,,,,,13805,4,0,0,0,,0,3,16,,,4522
,1528442223806,11,,NO,,0,,,0,0,,,0,0,0,0,0,,1528442223822,,,,,4804,3,0,0,0,,0,3,301,,,4495
,1528446191705,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1528446191705,,,,,15301,3,0,0,0,,0,3,,,,4527
,1528446964828,1501,,NO,,0,,,1,0,,,0,0,0,0,1,,1528446964844,,,,,15301,3,0,0,0,,0,3,,,,4528
,1528449870936,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1528449870983,,,,,13801,3,0,0,0,,0,3,1503,,,4532
,1528450561703,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1528450561703,,,,,13801,4,0,0,0,,0,3,1501,,,4534
,1528452675238,1201,,NO,,0,,,0,0,,,0,0,0,0,1,,1528452675238,,,,,4804,4,0,0,0,,0,3,,,,4535
,1528453411311,10,,NO,,0,,,0,0,,,0,0,0,0,1,,1528453411311,,,,,6609,3,0,0,0,,0,3,16,,,4395
,1528455147244,10,,NO,,0,,,0,0,,,0,0,0,0,1,,1528455147260,,,,,13805,4,0,0,0,,0,3,,,,4529
,1528455908100,4,,NO,,0,,,0,0,,,0,0,0,0,1,,1528455908116,,,,,13805,3,0,0,0,,0,3,,,,4526
,1528455998762,10,,NO,,0,,,0,0,,,0,0,0,0,1,,1528455998777,,,,,13805,4,0,0,0,,0,3,16,,,4523
,1528461197554,2404,,NO,,0,,,1,0,,,0,0,0,0,1,,1528461197570,,,,,6609,4,0,0,0,,0,3,,,,4459
,1528461610609,2404,,NO,,0,,,0,0,,,0,0,0,0,1,,1528461610609,,,,,6609,3,0,0,0,,0,3,,,,4537
,1528703570376,10,,NO,,0,,,0,0,,,0,0,0,0,0,,1528703570376,,,,,4804,4,0,0,0,,0,3,3906,,,4492
,1528703613785,3,,NO,,0,,,0,0,,,0,0,0,0,0,,1528703613800,,,,,4804,4,0,0,0,,0,3,5,,,4512
,1528704322982,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1528704322982,,,,,15905,4,0,0,0,,0,3,1503,,,4513
,1528704883578,1501,,NO,,0,,,1,0,,,0,0,0,0,1,,1528704883592,,,,,15301,2,0,0,0,,0,3,,,,3851
,1528709926493,2406,,NO,,0,,,0,0,,,0,0,0,0,1,,1528709926493,,,,,11102,3,0,0,0,,0,3,,,,4451
,1528710081174,2404,,NO,,0,,,0,0,,,0,0,0,0,1,,1528710081174,,,,,11401,4,0,0,0,,0,3,,,,4519
,1528717052642,3,,NO,,0,,,0,0,,,0,0,0,0,1,,1528717052658,,,,,13805,4,0,0,0,,0,3,,,,4521
,1528722536400,2405,,NO,,0,,,0,0,,,0,0,0,0,1,,1528722536415,,,,,6609,3,0,0,0,,0,3,,,,4538
,1528728678931,3901,,NO,,0,,,0,0,,,0,0,0,0,1,,1528728679056,,,,,10506,,0,0,0,,0,3,,,,3779
,1528797553439,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1528797553454,,,,,14108,3,0,0,0,,0,3,,,,4140
,1528797580581,2403,,NO,,0,,,1,0,,,0,0,0,0,1,,1528797580581,,,,,15301,4,0,0,0,,0,3,,,,4009
,1528797607943,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1528797607957,,,,REQ_REPLY,14108,4,0,0,0,,0,3,,1,,3859
,1528797629802,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1528797629802,,,,,14108,4,0,0,0,,0,3,,,,4058
,1528797665335,1501,,NO,,0,,,1,0,,,0,0,0,0,1,,1528797665335,,,,,15301,4,0,0,0,,0,3,,,,3835
,1528797683868,1501,,NO,,0,,,1,0,,,0,0,0,0,1,,1528797683868,,,,,15301,2,0,0,0,,0,3,,,,3968
,1528797707463,1501,,NO,,0,,,0,0,,,0,0,0,0,1,,1528797707463,,,,,15301,4,0,0,0,,0,3,,,,3983
,1528797727510,2403,,NO,,0,,,1,0,,,0,0,0,0,1,,1528797727510,,,,,14108,4,0,0,0,,0,3,,,,4134
,1528797746527,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1528797746527,,,,,15301,2,0,0,0,,0,3,,,,4172
,1528800473749,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1528800473749,,,,,13801,4,0,0,0,,0,3,3310,,,4542
,1528872840824,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1528872840918,,,,,13805,3,0,0,0,,0,3,,,,4541
,1528875993841,901,,NO,,0,,,0,0,,,0,0,0,0,1,,1528875993857,,,,,4804,4,0,0,0,,0,3,,,,4547
,1528877152393,11,,NO,,0,,,0,0,,,0,0,0,0,1,,1528877152393,,,,,11102,4,0,0,0,,0,3,,,,4446
,1528878692592,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1528878692592,,,,,14108,4,0,0,0,,0,3,,,,4147
,1528880474570,1501,,NO,,0,,,1,0,,,0,0,0,0,1,,1528880474586,,,,,14108,4,0,0,0,,0,3,,,,4185
,1528881428407,1501,,NO,,0,,,1,0,,,0,0,0,0,1,,1528881428407,,,,,14108,2,0,0,0,,0,3,,,,4232
,1528882250111,1501,,NO,,0,,,1,0,,,0,0,0,0,1,,1528882250111,,,,,15301,4,0,0,0,,0,3,,,,4238
,1528883299251,1501,,NO,,0,,,1,0,,,0,0,0,0,1,,1528883299266,,,,,14108,3,0,0,0,,0,3,,,,4268
,1528883341988,1501,,NO,,0,,,1,0,,,0,0,0,0,1,,1528883341988,,,,,14108,3,0,0,0,,0,3,,,,4273
,1528884098079,2403,,NO,,0,,,0,0,,,0,0,0,0,1,,1528884098079,,,,,15301,3,0,0,0,,0,3,,,,4330
,1528888007962,3,,NO,,0,,,0,0,,,0,0,0,0,1,,1528888007962,,,,,4804,4,0,0,0,,0,3,8,,,4550
,1528888025385,3,,NO,,0,,,0,0,,,0,0,0,0,1,,1528888025385,,,,,13805,4,0,0,0,,0,3,8,,,4546
,1528888268649,601,,NO,,0,,,0,0,,,0,0,0,0,1,,1528888268649,,,,,4804,3,0,0,0,,0,3,3304,,,4551
,1528890962889,2702,,NO,,0,,,0,0,,,0,0,0,0,1,,1528890962908,,,,,11401,3,0,0,0,,0,3,,,,4548
,1528891551124,601,,NO,,0,,,0,0,,,0,0,0,0,1,,1528891551124,,,,,4804,3,0,0,0,,0,3,3305,,,4557
,1528894782811,3,,NO,,0,,,0,0,,,0,0,0,0,1,,1528894782811,,,,,4804,4,0,0,0,,0,3,8,,,4555
,1528901572519,3902,,NO,,0,,,0,0,,,0,0,0,0,1,,1528901572894,,,,,17101,,0,0,0,,0,3,,,,4558
,1528903601778,601,,NO,,0,,,0,0,,,0,0,0,0,1,,1528903601778,,,,,4804,4,0,0,0,,0,3,3304,,,4554
